./.listaarchivos.py.swp,.swp,12288,2020-01-30T21:51:58.496713
./archivos.csv,.csv,119,2020-01-30T21:52:19.816785
./listaarchivos.py,.py,3231,2020-01-30T21:51:54.488700
"./uno,1.txt",.txt,0,2020-01-30T21:55:03.021460
